sep=;
Change-Id=I6090e1d04239b4a80d7a073a41b6f4389ad9f653; subject=IB: Supports contiguous memory operations; feature=contig_pages; upstream_status=rejected; general=;
Change-Id=Ib46ac87f401753bbdce46a29b4d4289c0b867f2f; subject=IB/mlx4: Exporting to user space the contiguous allocation capability by mmap extension; feature=contig_pages; upstream_status=rejected; general=;
Change-Id=I51d1429f624f529ecdaf15840db11bab5d812924; subject=IB: Exporting capability to control the alignment of the virtual address returned by mmap; feature=contig_pages; upstream_status=rejected; general=;
Change-Id=Iac23e93de2f779eb0dee72412f6470f3a1a13825; subject=IB: Add EXP modify CQ; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I89b54274cc91b2adf94597150435698fc757105f; subject=net/mlx4_core: Expose CQ overrun; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I8d7a1c26cba1da8df51d7ab28623f16bd625e1ea; subject=IB/mlx4: Add EXP modify_cq support; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I11e7ffe4ea4730387ff8a6103245833c50da7f69; subject=IB: Expose EXP create_qp; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I52bdb5e8ed43344e7e85fdd51baf8b30578330bf; subject=IB/uverbs: Add support for EXP create_qp; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I253fa8fbe2fe0aec85991e979b55c898664e8770; subject=IB/uverbs: Add EXP modify CQ support; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I7b7fff2e9dd86094e6072e75efef605465465abe; subject=net/mlx4_core: cross-channel, add FW info; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I7f7ce0884d62e2782a422630d07ee8277906f6df; subject=IB/mlx4: Add Cross-channel functionality; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I8096a3128842e1242b19ea36a1c27b49035a62da; subject=IB: Add EXP query device; feature=cross-channel; upstream_status=NA; general=;
Change-Id=Ib76e2f3683f8ac60407a16efa0a80daf432f5847; subject=IB/uverbs: Add EXP query device; feature=cross-channel; upstream_status=NA; general=;
Change-Id=I12e3188dd7f6a8abc5bcd0be705ba47cf4908963; subject=IB/mlx4: Add mlx4_ib_exp_query_device; feature=cross-channel; upstream_status=NA; general=;
