sep=;
Change-Id=I3254d8d8c1af3f851796645d93ab30c645aea7e3; subject=treewide: Replace GPLv2 boilerplate/reference with SPDX - rule 500; feature=rebase; upstream_status=accepted; general=;
Change-Id=I807cfdd5284a7d8f99b98f51e54204b8ced79e36; subject=treewide: Replace GPLv2 boilerplate/reference with SPDX - rule 502; feature=rebase; upstream_status=accepted; general=;
