sep=;
Change-Id=I4d5ea67f3d93e1077ca631f3668b37884ba73098; subject=net/mlx5e: Support TSO and TX checksum offloads for IP-in-IP tunnels; feature=mlx5_ipip_tun_support; upstream_status=accepted; general=upstream commit ID: 25948b87dda2, tag: v5.4-rc1;
Change-Id=I509bb8d7ef24174ceea4b300aeb07078264734cf; subject=net/mlx5e: Improve stateless offload capability check; feature=mlx5_ipip_tun_support; upstream_status=accepted; general=upstream commit ID: e3a53bc536fc, tag: v5.4-rc1;
